3,-122.418034,37.787056,00:02:06,"989-999 Post Street, San Francisco, CA 94109, USA"
3,-122.417145,37.787169,00:02:12,"927-939 Post Street, San Francisco, CA 94109, USA"
3,-122.416715,37.787217,00:02:18,"901 Post Street, San Francisco, CA 94109, USA"
3,-122.416403,37.786144,00:02:24,"538-598 Hyde Street, San Francisco, CA 94109, USA"
3,-122.416257,37.785292,00:02:30,"468-498 Hyde Street, San Francisco, CA 94109, USA"
4,-122.390374,37.780666,00:00:00,"95-99 Townsend Street, San Francisco, CA 94107, USA"
4,-122.391281,37.780501,00:00:04,"35-99 Stanford Street, San Francisco, CA 94107, USA"
4,-122.392052,37.780148,00:00:16,"136 San Francisco Bicycle Route 36, San Francisco, CA 94103, USA"
4,-122.391148,37.780173,00:01:00,"130 Townsend Street, San Francisco, CA 94107, USA"
4,-122.390592,37.780693,00:01:28,"699 2nd Street, San Francisco, CA 94107, USA"
4,-122.391142,37.781261,00:01:36,"625 2nd Street, San Francisco, CA 94107, USA"
4,-122.39173,37.781808,00:01:40,"611 2nd Street, San Francisco, CA 94107, USA"
4,-122.392341,37.78234,00:01:48,"577 De Boom Street, San Francisco, CA 94107, USA"
4,-122.393022,37.782812,00:01:56,"70-98 Federal Street, San Francisco, CA 94107, USA"
4,-122.393672,37.7833,00:02:36,"465-499 2nd Street, San Francisco, CA 94107, USA"
4,-122.394275,37.783809,00:02:44,"6990 Dwight D. Eisenhower Highway, San Francisco, CA 94107, USA"
4,-122.394979,37.784246,00:02:52,"401-411 2nd Street, San Francisco, CA 94107, USA"
4,-122.395958,37.784791,00:03:00,"3 Dow Place, San Francisco, CA 94107, USA"
4,-122.396746,37.785675,00:03:08,"Second Street & Folsom Street, San Francisco, CA 94105, USA"
4,-122.39578,37.786262,00:03:20,"529-559 Folsom Street, San Francisco, CA 94105, USA"
4,-122.395093,37.786776,00:03:24,"521-527 Folsom Street, San Francisco, CA 94105, USA"
4,-122.394426,37.787282,00:03:52,"301-331 1st Street, San Francisco, CA 94105, USA"
4,-122.393767,37.787783,00:04:00,"401 Folsom Street, San Francisco, CA 94105, USA"
4,-122.393184,37.788343,00:04:24,"345-349 Folsom Street, San Francisco, CA 94105, USA"
4,-122.392506,37.788895,00:04:32,"257-299 Folsom Street, San Francisco, CA 94105, USA"
4,-122.391701,37.789371,00:05:04,"301-321 Main Street, San Francisco, CA 94105, USA"
4,-122.390952,37.789722,00:05:08,"300 Spear Street, San Francisco, CA 94105, USA"
4,-122.390305,37.790315,00:05:16,"47 Folsom Street, San Francisco, CA 94105, USA"
4,-122.389616,37.790738,00:05:36,"327-351 The Embarcadero, San Francisco, CA 94105, USA"
5,-122.438702,37.779448,00:00:00,"1051-1099 Divisadero Street, San Francisco, CA 94115, USA"
5,-122.438585,37.779023,00:00:04,"1008 Divisadero Street, San Francisco, CA 94123, USA"
5,-122.438492,37.778542,00:00:08,"938 Divisadero Street, San Francisco, CA 94115, USA"
5,-122.438411,37.7781,00:00:12,"905-909 Divisadero Street, San Francisco, CA 94115, USA"
5,-122.438376,37.777986,00:00:16,"938 Divisadero Street, San Francisco, CA 94115, USA"
5,-122.438313,37.77768,00:00:32,"860-898 Divisadero Street, San Francisco, CA 94117, USA"
5,-122.438273,37.777316,00:00:36,"823 Divisadero Street, San Francisco, CA 94123, USA"
5,-122.438254,37.777135,00:00:40,"813 Divisadero Street, San Francisco, CA 94117, USA"
5,-122.438303,37.776987,00:00:44,"803 Divisadero Street, San Francisco, CA 94123, USA"
5,-122.438404,37.776946,00:00:48,"1302 Fulton Street, San Francisco, CA 94117, USA"
5,-122.438467,37.776944,00:00:52,"1302 Fulton Street, San Francisco, CA 94117, USA"
5,-122.438459,37.776892,00:03:44,"1302 Fulton Street, San Francisco, CA 94117, USA"
5,-122.438442,37.776842,00:03:48,"1302-1306 Fulton Street, San Francisco, CA 94117, USA"
5,-122.438391,37.776822,00:04:08,"1333 Fulton Street, San Francisco, CA 94117, USA"
5,-122.438412,37.776814,00:04:32,"1333 Fulton Street, San Francisco, CA 94117, USA"
5,-122.438628,37.776787,00:04:36,"1301 Fulton Street, San Francisco, CA 94117, USA"
5,-122.43865,37.776729,00:04:40,"1301 Fulton Street, San Francisco, CA 94117, USA"
5,-122.438677,37.776759,00:04:44,"1301 Fulton Street, San Francisco, CA 94117, USA"
5,-122.438498,37.776772,00:04:48,"1323 Fulton Street, San Francisco, CA 94117, USA"
5,-122.438389,37.776787,00:04:52,"1333 Fulton Street, San Francisco, CA 94117, USA"
5,-122.438283,37.776848,00:05:08,"1333 Fulton Street, San Francisco, CA 94117, USA"
5,-122.438239,37.77687,00:05:12,"1300 Fulton Street, San Francisco, CA 94117, USA"
5,-122.438198,37.777015,00:05:16,"803 Divisadero Street, San Francisco, CA 94123, USA"
5,-122.438256,37.777333,00:05:20,"835 Divisadero Street, San Francisco, CA 94123, USA"
5,-122.438308,37.777595,00:05:24,"855-857 Divisadero Street, San Francisco, CA 94117, USA"
5,-122.438344,37.777797,00:05:28,"1598 McAllister Street, San Francisco, CA 94115, USA"
5,-122.438442,37.77816,00:05:32,"909-919 Divisadero Street, San Francisco, CA 94115, USA"
5,-122.438508,37.778414,00:05:36,"923-999 Divisadero Street, San Francisco, CA 94115, USA"
5,-122.438516,37.778445,00:05:40,"923-999 Divisadero Street, San Francisco, CA 94115, USA"
5,-122.438529,37.778503,00:05:44,"923-999 Divisadero Street, San Francisco, CA 94115, USA"
5,-122.438549,37.778607,00:05:48,"923-999 Divisadero Street, San Francisco, CA 94115, USA"
5,-122.438644,37.77867,00:05:52,"1713 Golden Gate Avenue, San Francisco, CA 94115, USA"
5,-122.438706,37.778847,00:05:56,"1017 Divisadero Street, San Francisco, CA 94115, USA"
5,-122.438744,37.77924,00:06:00,"1033 Divisadero Street, San Francisco, CA 94123, USA"
5,-122.438822,37.779738,00:06:04,"1101-1115 Divisadero Street, San Francisco, CA 94115, USA"
5,-122.438882,37.780201,00:06:08,"1179 Divisadero Street, San Francisco, CA 94115, USA"
5,-122.438905,37.7804,00:06:12,"1179 Divisadero Street, San Francisco, CA 94115, USA"
5,-122.438921,37.780501,00:06:16,"1179 Divisadero Street, San Francisco, CA 94115, USA"
5,-122.438986,37.780892,00:06:20,"1201 Divisadero Street, San Francisco, CA 94115, USA"
5,-122.439087,37.781446,00:06:24,"1245 Divisadero Street, San Francisco, CA 94115, USA"
5,-122.439199,37.781985,00:06:28,"1325 Divisadero Street, San Francisco, CA 94123, USA"
5,-122.439249,37.782239,00:06:32,"1347-1363 Divisadero Street, San Francisco, CA 94115, USA"
5,-122.439266,37.782286,00:06:40,"1363 Divisadero Street, San Francisco, CA 94155, USA"
6,-122.429388,37.797847,00:00:00,"1823 Union Street, San Francisco, CA 94123, USA"
6,-122.42918,37.797874,00:00:04,"1821 Union Street, San Francisco, CA 94123, USA"
6,-122.429069,37.797885,00:00:12,"1801 Union Street, San Francisco, CA 94123, USA"
6,-122.42905,37.797887,00:00:16,"1801 Union Street, San Francisco, CA 94123, USA"
6,-122.428954,37.797933,00:00:20,"1800-1804 Union Street, San Francisco, CA 94123, USA"
6,-122.42899,37.798242,00:00:24,"2827 Octavia Street, San Francisco, CA 94123, USA"
6,-122.429075,37.798617,00:00:28,"2857 Octavia Street, San Francisco, CA 94123, USA"
6,-122.429092,37.798719,00:00:32,"2865,2867 Octavia Street, San Francisco, CA 94123, USA"
6,-122.429145,37.798944,00:00:36,"2901-2907 Octavia Street, San Francisco, CA 94123, USA"
6,-122.429251,37.79932,00:00:40,"2931-2949 Octavia Street, San Francisco, CA 94123, USA"
6,-122.429309,37.79959,00:00:44,"2955-2999 Octavia Street, San Francisco, CA 94123, USA"
